"ID","COD_GRUPO","NOTA","CULTURA","LIVROS","TRABALHO"
352,"Engenharia Eletrica",39,"1","0","Nao Estou Trabalhando"
353,"Engenharia Eletrica",47.9,"2","2","Trabalho de 21 a 31 horas semanais"
354,"Engenharia Eletrica",30.3,"0","0","Nao Estou Trabalhando"
355,"Engenharia Eletrica",57.2,"1","5","Nao Estou Trabalhando"
356,"Engenharia Eletrica",54.9,"3","0","Nao Estou Trabalhando"
357,"Engenharia Eletrica",69,"1","0","Nao Estou Trabalhando"
358,"Engenharia Eletrica",36.6,"0","2","Nao Estou Trabalhando"
359,"Engenharia Eletrica",30,"5","7","Nao Estou Trabalhando"
360,"Engenharia Eletrica",56.5,"0","0","Nao Estou Trabalhando"
362,"Engenharia Eletrica",48,"2","5","Nao Estou Trabalhando"
363,"Engenharia Eletrica",44.2,"3","2","Nao Estou Trabalhando"
364,"Engenharia Eletrica",58.2,"2","5","Nao Estou Trabalhando"
365,"Engenharia Eletrica",26.2,"3","2","Trabalho Eventualmente"
366,"Engenharia Eletrica",56.4,"2","0","Nao Estou Trabalhando"
367,"Engenharia Eletrica",39.9,"4","5","Trabalho ate 20 horas semanais"
368,"Engenharia Eletrica",45.6,"3","7","Nao Estou Trabalhando"
369,"Engenharia Eletrica",51.2,"1","2","Nao Estou Trabalhando"
370,"Engenharia Eletrica",46,"3","2","Nao Estou Trabalhando"
371,"Engenharia Eletrica",57.2,"0","2","Nao Estou Trabalhando"
372,"Engenharia Eletrica",47.4,"2","2","Trabalho Eventualmente"
373,"Engenharia Eletrica",37.4,"3","5","Nao Estou Trabalhando"
374,"Engenharia Eletrica",52.4,"3","0","Nao Estou Trabalhando"
375,"Engenharia Eletrica",52.6,"1","2","Nao Estou Trabalhando"
376,"Engenharia Eletrica",60.7,"0","0","Nao Estou Trabalhando"
377,"Engenharia Eletrica",41.6,"0","5","Nao Estou Trabalhando"
378,"Engenharia Eletrica",35.9,"1","2","Nao Estou Trabalhando"
379,"Engenharia Eletrica",54.1,"3","5","Nao Estou Trabalhando"
380,"Engenharia Eletrica",61.4,"5","7","Nao Estou Trabalhando"
381,"Engenharia Eletrica",48,"2","0","Nao Estou Trabalhando"
382,"Engenharia Eletrica",53.3,"5","5","Nao Estou Trabalhando"
383,"Engenharia Eletrica",58.5,"3","9","Nao Estou Trabalhando"
384,"Engenharia Eletrica",71.4,"4","0","Nao Estou Trabalhando"
385,"Engenharia Eletrica",48.9,"1","9","Trabalho ate 20 horas semanais"
386,"Engenharia Eletrica",41.8,"6","5","Nao Estou Trabalhando"
387,"Engenharia Eletrica",39.8,"1","0","Nao Estou Trabalhando"
388,"Engenharia Eletrica",45.9,"3","9","Nao Estou Trabalhando"
389,"Engenharia Civil",66.1,"4","2","Nao Estou Trabalhando"
390,"Engenharia Civil",65.9,"3","0","Nao Estou Trabalhando"
391,"Engenharia Civil",59.3,"3","5","Nao Estou Trabalhando"
392,"Engenharia Civil",77.5,"4","2","Trabalho ate 20 horas semanais"
393,"Engenharia Civil",40.2,"1","0","Nao Estou Trabalhando"
394,"Engenharia Civil",67.9,"1","2","Trabalho de 21 a 31 horas semanais"
395,"Engenharia Civil",74.9,"6","0","Nao Estou Trabalhando"
396,"Engenharia Civil",58.1,"5","5","Trabalho ate 20 horas semanais"
397,"Engenharia Civil",45,"3","2","Nao Estou Trabalhando"
398,"Engenharia Civil",58.9,"2","2","Nao Estou Trabalhando"
399,"Engenharia Civil",65.5,"5","2","Nao Estou Trabalhando"
400,"Engenharia Civil",24.2,"3","2","Nao Estou Trabalhando"
401,"Engenharia Civil",52.3,"3","2","Nao Estou Trabalhando"
402,"Engenharia Civil",54.4,"0","2","Nao Estou Trabalhando"
403,"Engenharia Civil",58.9,"4","2","Trabalho Eventualmente"
404,"Engenharia Civil",77.2,"3","2","Nao Estou Trabalhando"
405,"Engenharia Civil",41.8,"1","0","Nao Estou Trabalhando"
406,"Engenharia Civil",40.7,"2","0","Nao Estou Trabalhando"
407,"Engenharia Civil",75.7,"2","2","Nao Estou Trabalhando"
408,"Engenharia Civil",52.3,"3","2","Nao Estou Trabalhando"
409,"Engenharia Civil",74.7,"3","2","Nao Estou Trabalhando"
410,"Engenharia Civil",49.2,"5","0","Nao Estou Trabalhando"
411,"Engenharia Civil",52.9,"1","0","Nao Estou Trabalhando"
412,"Engenharia Civil",48.7,"0","2","Nao Estou Trabalhando"
413,"Engenharia Civil",55.1,"0","0","Trabalho Eventualmente"
414,"Engenharia Civil",51.4,"2","2","Nao Estou Trabalhando"
415,"Engenharia Civil",70.5,"3","0","Nao Estou Trabalhando"
416,"Engenharia Civil",66.2,"4","0","Nao Estou Trabalhando"
417,"Engenharia Civil",62.2,"3","0","Nao Estou Trabalhando"
418,"Engenharia Civil",54.6,"2","2","Nao Estou Trabalhando"
419,"Engenharia Civil",41.4,"1","0","Nao Estou Trabalhando"
420,"Engenharia Civil",69.6,"4","2","Nao Estou Trabalhando"
421,"Engenharia Civil",56.7,"6","7","Nao Estou Trabalhando"
422,"Engenharia Civil",50,"0","2","Trabalho ate 20 horas semanais"
423,"Engenharia Civil",70.1,"1","0","Nao Estou Trabalhando"
424,"Engenharia Civil",39.1,"4","9","Nao Estou Trabalhando"
425,"Engenharia Civil",60.8,"4","5","Nao Estou Trabalhando"
426,"Engenharia Civil",67.8,"4","2","Nao Estou Trabalhando"
427,"Engenharia Civil",54.3,"0","0","Nao Estou Trabalhando"
428,"Engenharia Civil",65,"5","2","Trabalho Eventualmente"
429,"Engenharia Civil",66.8,"4","2","Nao Estou Trabalhando"
430,"Engenharia Civil",46.3,"1","7","Nao Estou Trabalhando"
431,"Engenharia Civil",45.1,"1","5","Nao Estou Trabalhando"
432,"Engenharia Civil",73.6,"0","5","Nao Estou Trabalhando"
433,"Engenharia Civil",73.4,"4","5","Trabalho Eventualmente"
434,"Engenharia Civil",26.9,"4","2","Nao Estou Trabalhando"
435,"Engenharia Civil",69.9,"4","0","Nao Estou Trabalhando"
436,"Engenharia Civil",55.9,"2","2","Nao Estou Trabalhando"
437,"Engenharia Civil",42.1,"0","2","Nao Estou Trabalhando"
438,"Engenharia Civil",46.1,"5","0","Nao Estou Trabalhando"
439,"Engenharia Civil",48.7,"3","2","Nao Estou Trabalhando"
440,"Engenharia Civil",69.8,"4","5","Trabalho Eventualmente"
441,"Engenharia Civil",54.2,"0","5","Nao Estou Trabalhando"
442,"Engenharia Civil",65.1,"3","2","Nao Estou Trabalhando"
443,"Engenharia Civil",51.5,"4","0","Nao Estou Trabalhando"
444,"Engenharia Civil",49.2,"4","2","Nao Estou Trabalhando"
445,"Engenharia Civil",45.5,"4","5","Nao Estou Trabalhando"
446,"Engenharia Civil",53.9,"1","2","Nao Estou Trabalhando"
447,"Engenharia Civil",70.3,"1","2","Nao Estou Trabalhando"
448,"Engenharia Civil",53.5,"4","0","Nao Estou Trabalhando"
449,"Engenharia Civil",59.7,"1","9","Trabalho ate 20 horas semanais"
450,"Engenharia Civil",44.9,"3","0","Nao Estou Trabalhando"
451,"Engenharia Civil",56.4,"0","2","Nao Estou Trabalhando"
452,"Engenharia Civil",71.1,"1","0","Nao Estou Trabalhando"
453,"Engenharia Civil",50.9,"3","7","Nao Estou Trabalhando"
454,"Engenharia Civil",58.1,"1","2","Nao Estou Trabalhando"
455,"Engenharia Civil",59.5,"3","5","Nao Estou Trabalhando"
456,"Engenharia Civil",62.1,"4","2","Nao Estou Trabalhando"
457,"Engenharia Civil",70.8,"3","5","Nao Estou Trabalhando"
458,"Engenharia Civil",70.8,"6","9","Nao Estou Trabalhando"
459,"Engenharia Civil",72.4,"0","2","Nao Estou Trabalhando"
460,"Engenharia Civil",66.3,"2","5","Nao Estou Trabalhando"
461,"Engenharia Civil",77.4,"5","5","Nao Estou Trabalhando"
462,"Engenharia Civil",56.7,"3","7","Nao Estou Trabalhando"
463,"Engenharia Civil",61.3,"6","2","Nao Estou Trabalhando"
464,"Engenharia Civil",69,"3","2","Nao Estou Trabalhando"
465,"Engenharia Civil",73.6,"5","2","Nao Estou Trabalhando"
466,"Engenharia Civil",58.9,"6","0","Nao Estou Trabalhando"
467,"Engenharia Civil",45.7,"2","2","Nao Estou Trabalhando"
468,"Engenharia Civil",52.4,"4","5","Nao Estou Trabalhando"
469,"Engenharia Civil",50.6,"3","7","Nao Estou Trabalhando"
470,"Engenharia Civil",51.6,"0","2","Trabalho ate 20 horas semanais"
471,"Engenharia Civil",57.7,"4","2","Nao Estou Trabalhando"
472,"Engenharia Civil",60.5,"4","2","Nao Estou Trabalhando"
473,"Engenharia Civil",45.4,"2","2","Nao Estou Trabalhando"
474,"Engenharia Civil",63.7,"0","7","Nao Estou Trabalhando"
475,"Engenharia Civil",52.1,"6","2","Nao Estou Trabalhando"
476,"Engenharia Civil",49.7,"3","5","Nao Estou Trabalhando"
477,"Engenharia Quimica",28.9,"6","2","Trabalho de 21 a 31 horas semanais"
478,"Engenharia Quimica",51.6,"3","5","Nao Estou Trabalhando"
479,"Engenharia Quimica",41.3,"3","5","Nao Estou Trabalhando"
480,"Engenharia Quimica",45.2,"6","2","Trabalho 40 horas semanais ou mais"
481,"Engenharia Quimica",59.9,"1","2","Nao Estou Trabalhando"
482,"Engenharia Quimica",55.4,"3","2","Nao Estou Trabalhando"
483,"Engenharia Quimica",34.8,"6","2","Nao Estou Trabalhando"
484,"Engenharia Quimica",46.8,"1","9","Nao Estou Trabalhando"
485,"Engenharia Quimica",33.8,"5","2","Nao Estou Trabalhando"
486,"Engenharia Quimica",42,"4","5","Nao Estou Trabalhando"
487,"Engenharia Quimica",47.9,"2","0","Nao Estou Trabalhando"
488,"Engenharia Quimica",47.2,"5","0","Trabalho 40 horas semanais ou mais"
489,"Engenharia Quimica",56.6,"4","2","Nao Estou Trabalhando"
490,"Engenharia Quimica",32,"1","2","Trabalho Eventualmente"
491,"Engenharia Quimica",55.2,"4","5","Nao Estou Trabalhando"
492,"Engenharia Quimica",45.8,"4","0","Nao Estou Trabalhando"
493,"Engenharia Quimica",31.1,"3","2","Nao Estou Trabalhando"
494,"Engenharia Quimica",44.3,"4","2","Nao Estou Trabalhando"
495,"Engenharia Quimica",57.6,"4","9","Nao Estou Trabalhando"
496,"Engenharia Quimica",55,"2","2","Nao Estou Trabalhando"
497,"Engenharia Quimica",52.1,"4","2","Nao Estou Trabalhando"
498,"Engenharia Quimica",40.2,"5","2","Nao Estou Trabalhando"
499,"Engenharia Quimica",58.5,"2","2","Nao Estou Trabalhando"
500,"Engenharia Quimica",54.2,"2","5","Nao Estou Trabalhando"
501,"Engenharia Quimica",31.4,"4","2","Nao Estou Trabalhando"
502,"Engenharia Quimica",36.9,"4","5","Nao Estou Trabalhando"
503,"Engenharia Quimica",64.6,"3","9","Nao Estou Trabalhando"
504,"Engenharia Quimica",30.7,"2","2","Nao Estou Trabalhando"
505,"Engenharia Quimica",39,"0","2","Nao Estou Trabalhando"
506,"Engenharia Quimica",31.9,"6","0","Nao Estou Trabalhando"
507,"Engenharia Quimica",49.4,"3","5","Nao Estou Trabalhando"
508,"Engenharia Quimica",43.9,"6","0","Nao Estou Trabalhando"
509,"Engenharia Quimica",38.9,"1","7","Nao Estou Trabalhando"
510,"Engenharia Quimica",35,"1","0","Trabalho 40 horas semanais ou mais"
511,"Engenharia Quimica",43.2,"1","9","Nao Estou Trabalhando"
512,"Engenharia Quimica",30.6,"3","5","Nao Estou Trabalhando"
513,"Engenharia Quimica",51.3,"3","2","Trabalho 40 horas semanais ou mais"
514,"Engenharia Quimica",49,"6","5","Trabalho Eventualmente"
515,"Engenharia Quimica",32.8,"0","2","Nao Estou Trabalhando"
516,"Engenharia Quimica",44.6,"1","2","Nao Estou Trabalhando"
517,"Engenharia Quimica",39.4,"2","2","Trabalho ate 20 horas semanais"
518,"Engenharia Quimica",31.8,"2","9","Nao Estou Trabalhando"
519,"Engenharia Quimica",43.8,"6","5","Nao Estou Trabalhando"
520,"Engenharia Quimica",46.9,"2","5","Nao Estou Trabalhando"
521,"Engenharia Quimica",48.7,"1","2","Nao Estou Trabalhando"
522,"Engenharia Quimica",54.8,"4","7","Nao Estou Trabalhando"
523,"Engenharia Quimica",53.1,"2","7","Nao Estou Trabalhando"
524,"Engenharia Quimica",56,"6","2","Nao Estou Trabalhando"
525,"Engenharia Quimica",35.5,"6","0","Nao Estou Trabalhando"
526,"Engenharia Quimica",46,"3","2","Nao Estou Trabalhando"
527,"Engenharia Quimica",27.9,"4","5","Nao Estou Trabalhando"
528,"Engenharia Quimica",34.8,"1","2","Nao Estou Trabalhando"
529,"Engenharia Quimica",49,"4","0","Nao Estou Trabalhando"
530,"Engenharia Quimica",49.1,"5","0","Nao Estou Trabalhando"
531,"Engenharia Quimica",59,"0","2","Nao Estou Trabalhando"
532,"Engenharia Quimica",38.9,"4","7","Nao Estou Trabalhando"
533,"Engenharia Quimica",29,"0","0","Nao Estou Trabalhando"
534,"Engenharia Quimica",47.4,"3","5","Nao Estou Trabalhando"
535,"Engenharia Quimica",31.7,"3","2","Nao Estou Trabalhando"
536,"Engenharia Quimica",37.1,"1","2","Nao Estou Trabalhando"
537,"Engenharia Quimica",33.5,"2","2","Nao Estou Trabalhando"
538,"Engenharia Quimica",43.9,"2","2","Nao Estou Trabalhando"
539,"Engenharia Quimica",60.6,"3","2","Nao Estou Trabalhando"
540,"Engenharia Quimica",36,"1","2","Trabalho ate 20 horas semanais"
541,"Engenharia Quimica",49,"3","0","Nao Estou Trabalhando"
542,"Engenharia Quimica",38.1,"5","9","Nao Estou Trabalhando"
543,"Engenharia Quimica",59.1,"6","0","Nao Estou Trabalhando"
544,"Engenharia Quimica",44,"0","2","Nao Estou Trabalhando"
545,"Engenharia Mecanica",44.5,"2","7","Nao Estou Trabalhando"
546,"Engenharia Mecanica",46.9,"2","2","Nao Estou Trabalhando"
547,"Engenharia Mecanica",48.8,"1","0","Nao Estou Trabalhando"
548,"Engenharia Mecanica",40.1,"1","2","Nao Estou Trabalhando"
549,"Engenharia Mecanica",42.1,"2","2","Nao Estou Trabalhando"
550,"Engenharia Mecanica",50.4,"1","2","Nao Estou Trabalhando"
551,"Engenharia Mecanica",64.5,"2","2","Trabalho 40 horas semanais ou mais"
552,"Engenharia Mecanica",57.3,"0","5","Nao Estou Trabalhando"
553,"Engenharia Mecanica",32.6,"1","0","Nao Estou Trabalhando"
554,"Engenharia Mecanica",56.6,"4","9","Nao Estou Trabalhando"
555,"Engenharia Mecanica",60.6,"1","2","Nao Estou Trabalhando"
556,"Engenharia Mecanica",64.2,"1","7","Nao Estou Trabalhando"
557,"Engenharia Mecanica",59.2,"1","2","Trabalho Eventualmente"
558,"Engenharia Mecanica",34.9,"1","7","Nao Estou Trabalhando"
559,"Engenharia Mecanica",43.8,"1","2","Nao Estou Trabalhando"
560,"Engenharia Mecanica",39,"0","0","Trabalho Eventualmente"
561,"Engenharia Mecanica",74.7,"1","7","Trabalho de 21 a 31 horas semanais"
562,"Engenharia Mecanica",41.4,"6","2","Trabalho 40 horas semanais ou mais"
563,"Engenharia Mecanica",46.9,"2","0","Trabalho ate 20 horas semanais"
564,"Engenharia Mecanica",56.4,"6","2","Nao Estou Trabalhando"
565,"Engenharia Mecanica",37.8,"0","5","Nao Estou Trabalhando"
566,"Engenharia Mecanica",50.5,"5","5","Nao Estou Trabalhando"
567,"Engenharia Mecanica",67.6,"2","2","Nao Estou Trabalhando"
568,"Engenharia Mecanica",59.1,"4","7","Trabalho ate 20 horas semanais"
569,"Engenharia Mecanica",36.3,"1","2","Nao Estou Trabalhando"
570,"Engenharia Mecanica",53.9,"2","2","Nao Estou Trabalhando"
571,"Engenharia Mecanica",45.9,"4","0","Nao Estou Trabalhando"
572,"Engenharia Mecanica",69.1,"1","0","Nao Estou Trabalhando"
573,"Engenharia Mecanica",62.8,"6","0","Nao Estou Trabalhando"
574,"Engenharia Mecanica",36.5,"5","0","Nao Estou Trabalhando"
575,"Engenharia Mecanica",59.9,"2","5","Nao Estou Trabalhando"
576,"Engenharia Mecanica",41.9,"1","7","Nao Estou Trabalhando"
577,"Engenharia Mecanica",41.4,"1","2","Nao Estou Trabalhando"
578,"Engenharia Mecanica",61.7,"1","2","Trabalho Eventualmente"
579,"Engenharia Mecanica",34.9,"2","9","Trabalho de 21 a 31 horas semanais"
580,"Engenharia Mecanica",62.3,"1","2","Nao Estou Trabalhando"
581,"Engenharia Mecanica",45.9,"1","0","Nao Estou Trabalhando"
582,"Engenharia Mecanica",43.8,"4","9","Trabalho Eventualmente"
583,"Engenharia Mecanica",67.7,"0","2","Trabalho Eventualmente"
584,"Engenharia Mecanica",68.1,"2","2","Nao Estou Trabalhando"
585,"Engenharia Mecanica",53.6,"0","5","Nao Estou Trabalhando"
586,"Engenharia Mecanica",51.1,"6","5","Nao Estou Trabalhando"
587,"Engenharia Mecanica",78.1,"2","5","Nao Estou Trabalhando"
588,"Engenharia Mecanica",34.7,"4","2","Trabalho Eventualmente"
589,"Engenharia Mecanica",67,"1","5","Nao Estou Trabalhando"
590,"Engenharia Mecanica",43.9,"3","7","Nao Estou Trabalhando"
591,"Engenharia Mecanica",49.1,"3","2","Nao Estou Trabalhando"
592,"Engenharia Mecanica",42.8,"2","0","Nao Estou Trabalhando"
593,"Engenharia Mecanica",71.2,"1","7","Nao Estou Trabalhando"
594,"Engenharia Mecanica",18.8,"1","5","Nao Estou Trabalhando"
595,"Engenharia Mecanica",48.5,"5","2","Nao Estou Trabalhando"
596,"Engenharia Mecanica",31.7,"3","2","Trabalho ate 20 horas semanais"
597,"Engenharia Mecanica",48.7,"0","5","Nao Estou Trabalhando"
598,"Engenharia Mecanica",60.1,"2","5","Trabalho Eventualmente"
599,"Engenharia Mecanica",49.5,"3","2","Nao Estou Trabalhando"
600,"Engenharia Mecanica",23.1,"2","2","Nao Estou Trabalhando"
601,"Engenharia Mecanica",63.7,"1","5","Nao Estou Trabalhando"
602,"Engenharia",44.4,"5","0","Nao Estou Trabalhando"
603,"Engenharia",63.2,"4","9","Trabalho de 21 a 31 horas semanais"
604,"Engenharia",58.7,"6","7","Trabalho Eventualmente"
605,"Engenharia",48.9,"0","5","Nao Estou Trabalhando"
606,"Engenharia",36.9,"6","2","Nao Estou Trabalhando"
607,"Engenharia",60.2,"1","0","Nao Estou Trabalhando"
608,"Engenharia",49.4,"5","2","Nao Estou Trabalhando"
609,"Engenharia",69.1,"4","5","Nao Estou Trabalhando"
610,"Engenharia",62.2,"3","5","Nao Estou Trabalhando"
611,"Engenharia",41.5,"3","2","Nao Estou Trabalhando"
612,"Engenharia",36.4,"4","0","Nao Estou Trabalhando"
613,"Engenharia",40.7,"6","2","Nao Estou Trabalhando"
614,"Engenharia",43.2,"6","2","Nao Estou Trabalhando"
615,"Engenharia",41.3,"5","9","Nao Estou Trabalhando"
616,"Engenharia",57.3,"0","0","Nao Estou Trabalhando"
617,"Engenharia",46,"6","5","Nao Estou Trabalhando"
618,"Engenharia",41.6,"3","5","Nao Estou Trabalhando"
619,"Engenharia",42.1,"3","2","Nao Estou Trabalhando"
620,"Engenharia",38.8,"2","2","Nao Estou Trabalhando"
621,"Engenharia",43.9,"1","0","Nao Estou Trabalhando"
622,"Engenharia",30.7,"4","9","Nao Estou Trabalhando"
623,"Engenharia",38.3,"2","5","Nao Estou Trabalhando"
624,"Engenharia",52,"1","2","Nao Estou Trabalhando"
625,"Engenharia",39.8,"3","2","Nao Estou Trabalhando"
626,"Engenharia",56.9,"3","2","Nao Estou Trabalhando"
627,"Engenharia",52,"6","5","Nao Estou Trabalhando"
628,"Engenharia",30.4,"3","5","Nao Estou Trabalhando"
629,"Engenharia",51.8,"2","2","Nao Estou Trabalhando"
630,"Engenharia",36.8,"5","2","Nao Estou Trabalhando"
631,"Engenharia",36.5,"3","0","Nao Estou Trabalhando"
632,"Engenharia",45.9,"4","2","Nao Estou Trabalhando"
633,"Engenharia",46.8,"4","2","Nao Estou Trabalhando"
634,"Engenharia",34.1,"4","9","Nao Estou Trabalhando"
635,"Engenharia",40.7,"4","2","Nao Estou Trabalhando"
636,"Engenharia",45.2,"3","2","Nao Estou Trabalhando"
637,"Engenharia",49.2,"2","2","Trabalho Eventualmente"
638,"Engenharia",43.8,"3","2","Nao Estou Trabalhando"
639,"Engenharia",42,"4","2","Nao Estou Trabalhando"
640,"Engenharia",36.4,"2","2","Nao Estou Trabalhando"
641,"Engenharia",31.1,"0","9","Nao Estou Trabalhando"
642,"Engenharia",45.5,"1","9","Nao Estou Trabalhando"
643,"Engenharia",35.2,"0","2","Nao Estou Trabalhando"
644,"Engenharia",46.6,"6","2","Nao Estou Trabalhando"
645,"Engenharia",46.9,"0","5","Nao Estou Trabalhando"
646,"Engenharia",44.1,"1","5","Nao Estou Trabalhando"
647,"Engenharia",41.4,"1","9","Nao Estou Trabalhando"
648,"Engenharia",32.7,"1","9","Nao Estou Trabalhando"
649,"Engenharia",34.8,"6","5","Nao Estou Trabalhando"
650,"Engenharia",48.4,"0","5","Nao Estou Trabalhando"
651,"Engenharia",54.4,"3","5","Nao Estou Trabalhando"
652,"Engenharia",36.5,"4","2","Nao Estou Trabalhando"
653,"Engenharia",38.3,"0","5","Nao Estou Trabalhando"
654,"Engenharia",44.7,"1","5","Nao Estou Trabalhando"
655,"Engenharia",47.5,"2","5","Nao Estou Trabalhando"
656,"Ciencia da Computação (Bacharelado)",57.4,"2","0","Nao Estou Trabalhando"
657,"Ciencia da Computação (Bacharelado)",35.7,"2","2","Trabalho de 21 a 31 horas semanais"
658,"Ciencia da Computação (Bacharelado)",29.5,"3","0","Trabalho ate 20 horas semanais"
659,"Ciencia da Computação (Bacharelado)",44,"1","9","Nao Estou Trabalhando"
660,"Ciencia da Computação (Bacharelado)",61.4,"3","5","Trabalho ate 20 horas semanais"
661,"Ciencia da Computação (Bacharelado)",59.9,"4","9","Nao Estou Trabalhando"
662,"Ciencia da Computação (Bacharelado)",55,"1","5","Nao Estou Trabalhando"
663,"Ciencia da Computação (Bacharelado)",47.9,"1","0","Trabalho de 21 a 31 horas semanais"
664,"Ciencia da Computação (Bacharelado)",36.3,"1","5","Nao Estou Trabalhando"
665,"Ciencia da Computação (Bacharelado)",62.5,"1","5","Nao Estou Trabalhando"
666,"Ciencia da Computação (Bacharelado)",52.4,"6","2","Nao Estou Trabalhando"
667,"Ciencia da Computação (Bacharelado)",37.5,"3","5","Trabalho ate 20 horas semanais"
668,"Ciencia da Computação (Bacharelado)",61.3,"6","0","Nao Estou Trabalhando"
669,"Ciencia da Computação (Bacharelado)",71,"6","2","Trabalho 40 horas semanais ou mais"
670,"Ciencia da Computação (Bacharelado)",49.6,"5","2","Trabalho ate 20 horas semanais"
671,"Ciencia da Computação (Bacharelado)",39.2,"2","2","Nao Estou Trabalhando"
672,"Ciencia da Computação (Bacharelado)",68.4,"4","5","Trabalho de 21 a 31 horas semanais"
673,"Ciencia da Computação (Bacharelado)",43,"4","0","Trabalho 40 horas semanais ou mais"
674,"Ciencia da Computação (Bacharelado)",77,"4","2","Nao Estou Trabalhando"
675,"Ciencia da Computação (Bacharelado)",69,"5","0","Nao Estou Trabalhando"
676,"Ciencia da Computação (Bacharelado)",80.8,"3","0","Nao Estou Trabalhando"
677,"Ciencia da Computação (Bacharelado)",37.2,"1","0","Nao Estou Trabalhando"
678,"Ciencia da Computação (Bacharelado)",60.6,"3","9","Trabalho 40 horas semanais ou mais"
679,"Ciencia da Computação (Bacharelado)",49,"4","0","Trabalho ate 20 horas semanais"
680,"Ciencia da Computação (Bacharelado)",46.3,"4","5","Nao Estou Trabalhando"
681,"Ciencia da Computação (Bacharelado)",55,"1","0","Nao Estou Trabalhando"
682,"Ciencia da Computação (Bacharelado)",43.1,"6","5","Nao Estou Trabalhando"
683,"Ciencia da Computação (Bacharelado)",59.3,"0","5","Nao Estou Trabalhando"
684,"Ciencia da Computação (Bacharelado)",70.7,"6","9","Trabalho Eventualmente"
685,"Ciencia da Computação (Bacharelado)",42.3,"5","5","Trabalho de 21 a 31 horas semanais"
686,"Ciencia da Computação (Bacharelado)",48.6,"0","5","Nao Estou Trabalhando"
687,"Ciencia da Computação (Bacharelado)",57.8,"0","0","Nao Estou Trabalhando"
688,"Ciencia da Computação (Bacharelado)",46.1,"3","2","Trabalho ate 20 horas semanais"
689,"Ciencia da Computação (Bacharelado)",43.8,"5","5","Trabalho ate 20 horas semanais"
690,"Ciencia da Computação (Bacharelado)",59.3,"0","5","Nao Estou Trabalhando"
691,"Ciencia da Computação (Bacharelado)",54.3,"5","2","Nao Estou Trabalhando"
692,"Ciencia da Computação (Bacharelado)",51.1,"0","0","Nao Estou Trabalhando"
693,"Ciencia da Computação (Bacharelado)",50.7,"6","5","Nao Estou Trabalhando"
694,"Ciencia da Computação (Bacharelado)",55.9,"4","2","Trabalho Eventualmente"
695,"Ciencia da Computação (Bacharelado)",45.1,"3","5","Nao Estou Trabalhando"
696,"Ciencia da Computação (Bacharelado)",50.3,"6","5","Trabalho Eventualmente"
697,"Ciencia da Computação (Bacharelado)",49.6,"4","7","Nao Estou Trabalhando"
698,"Ciencia da Computação (Bacharelado)",41.7,"3","2","Trabalho de 21 a 31 horas semanais"
699,"Ciencia da Computação (Bacharelado)",37.4,"3","9","Nao Estou Trabalhando"
700,"Ciencia da Computação (Bacharelado)",41.8,"5","9","Nao Estou Trabalhando"
701,"Ciencia da Computação (Bacharelado)",74.6,"6","9","Nao Estou Trabalhando"
702,"Ciencia da Computação (Bacharelado)",56.3,"3","0","Trabalho Eventualmente"
703,"Ciencia da Computação (Bacharelado)",42.3,"5","0","Trabalho 40 horas semanais ou mais"
704,"Ciencia da Computação (Bacharelado)",52.1,"5","5","Nao Estou Trabalhando"
705,"Ciencia da Computação (Bacharelado)",37.5,"0","0","Nao Estou Trabalhando"
706,"Ciencia da Computação (Bacharelado)",73.3,"6","0","Trabalho Eventualmente"
707,"Ciencia da Computação (Bacharelado)",51.7,"0","5","Nao Estou Trabalhando"
708,"Ciencia da Computação (Bacharelado)",73.5,"6","9","Nao Estou Trabalhando"
709,"Ciencia da Computação (Bacharelado)",53.1,"5","7","Trabalho ate 20 horas semanais"
710,"Ciencia da Computação (Bacharelado)",50.4,"1","0","Trabalho ate 20 horas semanais"
711,"Ciencia da Computação (Bacharelado)",42.4,"2","2","Trabalho 40 horas semanais ou mais"
712,"Ciencia da Computação (Bacharelado)",66.8,"0","0","Trabalho 40 horas semanais ou mais"
713,"Ciencia da Computação (Bacharelado)",49.9,"2","9","Trabalho ate 20 horas semanais"
714,"Ciencia da Computação (Bacharelado)",58,"1","2","Trabalho de 21 a 31 horas semanais"
715,"Ciencia da Computação (Bacharelado)",58.8,"5","0","Trabalho 40 horas semanais ou mais"
716,"Ciencia da Computação (Bacharelado)",79,"5","5","Trabalho Eventualmente"
717,"Ciencia da Computação (Bacharelado)",43.8,"4","2","Nao Estou Trabalhando"
718,"Ciencia da Computação (Bacharelado)",88.6,"0","0","Trabalho Eventualmente"
719,"Ciencia da Computação (Bacharelado)",59.1,"2","2","Nao Estou Trabalhando"
720,"Ciencia da Computação (Bacharelado)",47.4,"4","2","Nao Estou Trabalhando"
721,"Ciencia da Computação (Bacharelado)",63.1,"6","0","Nao Estou Trabalhando"
722,"Ciencia da Computação (Bacharelado)",76.8,"0","2","Nao Estou Trabalhando"
723,"Matematica (Licenciatura)",51,"0","0","Nao Estou Trabalhando"
724,"Matematica (Licenciatura)",39.8,"2","0","Trabalho ate 20 horas semanais"
725,"Matematica (Licenciatura)",30.5,"4","2","Nao Estou Trabalhando"
726,"Matematica (Licenciatura)",45.5,"4","2","Nao Estou Trabalhando"
727,"Matematica (Licenciatura)",33.8,"2","2","Nao Estou Trabalhando"
